make,model,x_resolution,y_resolution,resolution_unit,software,datetime,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,exif_version,datetime_original,datetime_digitized,shutter_speed_value,aperture_value,exposure_bias_value,subject_distance,metering_mode,focal_length,pixel_x_dimension,pixel_y_dimension,focal_plane_resolution_unit,exposure_mode,white_balance,spikelets_num,name
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:27:57,196,6,912,1943,0.008,9.0,1,100,0220,2018:04:19 12:27:57,2018:04:19 12:27:57,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,20,IMG_0577
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:49:55,196,6,912,1957,0.00625,13.0,1,200,0220,2017:10:10 09:49:55,2017:10:10 09:49:55,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,10,6450_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:51:43,196,6,912,1916,0.008,9.0,1,100,0220,2018:04:19 11:51:43,2018:04:19 11:51:43,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0509
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:15:54,196,6,912,2214,0.00625,14.0,1,100,0220,2019:01:22 10:15:54,2019:01:22 10:15:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9690
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:21:02,196,6,912,2075,0.00625,10.0,1,200,0220,2017:06:20 10:21:02,2017:06:20 10:21:02,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,11,8786
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:15:00,196,6,912,1942,0.008,9.0,1,100,0220,2018:04:19 10:15:00,2018:04:19 10:15:00,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,21,IMG_0320
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:48:04,224,6,940,1838,0.00625,11.0,1,100,0220,2017:06:19 04:48:04,2017:06:19 04:48:04,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,21,8734_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:53:23,196,6,912,1831,0.008,9.0,1,100,0220,2018:04:19 11:53:23,2018:04:19 11:53:23,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,12,IMG_0512
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:48:17,196,6,912,1752,0.008,9.0,1,100,0220,2018:04:23 09:48:17,2018:04:23 09:48:17,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,25,IMG_0908
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:31:21,196,6,912,1978,0.008,9.0,1,100,0220,2018:04:19 12:31:21,2018:04:19 12:31:21,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,15,IMG_0588
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:24:55,196,6,912,2078,0.00625,10.0,1,200,0220,2017:06:20 10:24:55,2017:06:20 10:24:55,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,13,8790
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:02:10,196,6,912,1689,0.008,9.0,1,100,0220,2018:04:20 10:02:10,2018:04:20 10:02:10,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,11,IMG_0695
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:11:23,196,6,912,1683,0.008,9.0,1,100,0220,2018:04:23 10:11:23,2018:04:23 10:11:23,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0995
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:37:44,196,6,912,1677,0.008,9.0,1,100,0220,2018:04:20 10:37:44,2018:04:20 10:37:44,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0755
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:54:22,196,6,912,1770,0.008,9.0,1,100,0220,2018:04:20 10:54:22,2018:04:20 10:54:22,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0795
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:55:58,196,6,912,2133,0.00625,9.0,1,100,0220,2019:02:01 14:55:58,2019:02:01 14:55:58,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,15,6836_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:52:07,196,6,912,1791,0.008,9.0,1,100,0220,2018:04:20 10:52:07,2018:04:20 10:52:07,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,16,IMG_0787
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:01:27,196,6,912,2092,0.00625,14.0,1,100,0220,2019:01:22 11:01:27,2019:01:22 11:01:27,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,33,IMG_9880
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:15:32,196,6,912,1740,0.008,9.0,1,100,0220,2018:04:20 10:15:32,2018:04:20 10:15:32,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0732
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:44:57,196,6,912,1959,0.008,9.0,1,100,0220,2018:04:19 10:44:57,2018:04:19 10:44:57,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0402
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:06:41,196,6,912,2264,0.00625,9.0,1,100,0220,2019:02:01 15:06:41,2019:02:01 15:06:41,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,10,6673_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:04:16,196,6,912,1729,0.008,9.0,1,100,0220,2018:04:23 10:04:16,2018:04:23 10:04:16,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0969
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:05:26,196,6,912,2180,0.00625,9.0,1,100,0220,2019:02:01 15:05:26,2019:02:01 15:05:26,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,10,6420_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:59:33,196,6,912,2096,0.00625,9.0,1,100,0220,2019:02:01 14:59:33,2019:02:01 14:59:33,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,12,6840_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:39:31,196,6,912,1868,0.008,9.0,1,100,0220,2018:04:19 11:39:31,2018:04:19 11:39:31,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0472
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:27:13,196,6,912,1948,0.008,9.0,1,100,0220,2018:04:19 10:27:13,2018:04:19 10:27:13,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0356
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:11:22,196,6,912,2041,0.00625,10.0,1,100,0220,2017:06:21 10:11:22,2017:06:21 10:11:22,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,23,8842
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 14:11:11,196,6,912,1886,0.00625,14.0,1,100,0220,2019:01:22 14:11:11,2019:01:22 14:11:11,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,23,IMG_0052
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:56:50,196,6,912,2061,0.00625,10.0,1,100,0220,2017:06:21 09:56:50,2017:06:21 09:56:50,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,22,8815
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:03:17,196,6,912,1611,0.008,9.0,1,100,0220,2018:04:20 10:03:17,2018:04:20 10:03:17,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0699
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:05:21,196,6,912,2009,0.00625,10.0,1,200,0220,2017:06:20 10:05:21,2017:06:20 10:05:21,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,23,8769
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:23:53,196,6,912,2031,0.00625,10.0,1,200,0220,2017:06:20 10:23:53,2017:06:20 10:23:53,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,19,8789
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:32:03,196,6,912,1880,0.008,9.0,1,100,0220,2018:04:19 11:32:03,2018:04:19 11:32:03,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0450
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:23:11,196,6,912,2019,0.008,9.0,1,100,0220,2018:04:19 11:23:11,2018:04:19 11:23:11,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,19,IMG_0425
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:16:45,196,6,912,2412,0.00625,14.0,1,100,0220,2019:01:22 10:16:45,2019:01:22 10:16:45,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9694
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:36:29,196,6,912,1822,0.00625,13.0,1,200,0220,2017:10:10 09:36:29,2017:10:10 09:36:29,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,10,8798_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:30:19,196,6,912,2196,0.00625,14.0,1,100,0220,2019:01:23 09:30:19,2019:01:23 09:30:19,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0195
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:46:44,196,6,912,1766,0.008,9.0,1,100,0220,2018:04:23 09:46:44,2018:04:23 09:46:44,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0902
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:21:06,196,6,912,2151,0.00625,10.0,1,100,0220,2017:06:21 10:21:06,2017:06:21 10:21:06,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,12,8863
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:06:26,196,6,912,1895,0.008,9.0,1,100,0220,2018:04:19 10:06:26,2018:04:19 10:06:26,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,26,IMG_0299
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:17:42,196,6,912,1720,0.008,9.0,1,100,0220,2018:04:20 10:17:42,2018:04:20 10:17:42,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0737
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:12:38,196,6,912,2077,0.00625,14.0,1,100,0220,2019:01:23 09:12:38,2019:01:23 09:12:38,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0099
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:36:43,196,6,912,2125,0.00625,14.0,1,100,0220,2019:01:22 10:36:43,2019:01:22 10:36:43,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9782
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 11:01:55,196,6,912,1719,0.008,9.0,1,100,0220,2018:04:20 11:01:55,2018:04:20 11:01:55,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_0815
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:53:49,196,6,912,1852,0.008,9.0,1,100,0220,2018:04:23 10:53:49,2018:04:23 10:53:49,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1165
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:14:24,196,6,912,2035,0.00625,10.0,1,200,0220,2017:06:20 10:14:24,2017:06:20 10:14:24,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,22,8798
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:26:33,196,6,912,2133,0.00625,14.0,1,100,0220,2019:01:22 10:26:33,2019:01:22 10:26:33,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9735
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:05:04,196,6,912,1819,0.008,9.0,1,100,0220,2018:04:19 12:05:04,2018:04:19 12:05:04,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,21,IMG_0547
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:21:25,196,6,912,1789,0.008,9.0,1,100,0220,2018:04:23 10:21:25,2018:04:23 10:21:25,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_1034
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:46:19,196,6,912,2329,0.00625,14.0,1,100,0220,2019:01:22 10:46:19,2019:01:22 10:46:19,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9826
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:12:50,224,6,940,1970,0.00625,11.0,1,100,0220,2017:06:19 05:12:50,2017:06:19 05:12:50,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,18,8748_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:54:02,196,6,912,1768,0.008,9.0,1,100,0220,2018:04:20 09:54:02,2018:04:20 09:54:02,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0670
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:08:17,196,6,912,2004,0.008,9.0,1,100,0220,2018:04:19 12:08:17,2018:04:19 12:08:17,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0558
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:54:56,196,6,912,1807,0.008,9.0,1,100,0220,2018:04:19 11:54:56,2018:04:19 11:54:56,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,17,IMG_0517
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:15:30,196,6,912,2208,0.00625,14.0,1,100,0220,2019:01:23 09:15:30,2019:01:23 09:15:30,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0114
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:14:13,196,6,912,2400,0.00625,14.0,1,100,0220,2019:01:22 10:14:13,2019:01:22 10:14:13,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9682
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:29:38,196,6,912,2336,0.00625,14.0,1,100,0220,2019:01:22 11:29:38,2019:01:22 11:29:38,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_0004
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:11:33,196,6,912,2458,0.00625,9.0,1,100,0220,2019:02:01 15:11:33,2019:02:01 15:11:33,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,22,6677_4_{X-18}
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:33:25,224,6,940,1920,0.00625,11.0,1,100,0220,2017:06:19 05:33:25,2017:06:19 05:33:25,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8766_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:33:06,196,6,912,1983,0.008,9.0,1,100,0220,2018:04:19 10:33:06,2018:04:19 10:33:06,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,18,IMG_0368
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:44:10,196,6,912,1927,0.00625,13.0,1,200,0220,2017:10:10 09:44:10,2017:10:10 09:44:10,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,22,6446_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:26:43,196,6,912,1864,0.008,9.0,1,100,0220,2018:04:19 11:26:43,2018:04:19 11:26:43,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,17,IMG_0434
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:37:20,196,6,912,1702,0.008,9.0,1,100,0220,2018:04:20 10:37:20,2018:04:20 10:37:20,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_0754
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:45:59,224,6,940,1848,0.00625,11.0,1,100,0220,2017:06:19 04:45:59,2017:06:19 04:45:59,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8733_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:19:01,196,6,912,2138,0.008,9.0,1,100,0220,2018:04:19 10:19:01,2018:04:19 10:19:01,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,18,IMG_0331
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:19:45,196,6,912,2176,0.00625,14.0,1,100,0220,2019:01:22 10:19:45,2019:01:22 10:19:45,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,32,IMG_9706
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:16:23,196,6,912,2192,0.00625,14.0,1,100,0220,2019:01:23 09:16:23,2019:01:23 09:16:23,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_0120
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:33:38,196,6,912,2244,0.00625,14.0,1,100,0220,2019:01:23 09:33:38,2019:01:23 09:33:38,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0213
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:12:43,196,6,912,2296,0.00625,9.0,1,100,0220,2019:02:01 15:12:43,2019:02:01 15:12:43,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,12,6680_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:16:34,196,6,912,2124,0.00625,14.0,1,100,0220,2019:01:23 09:16:34,2019:01:23 09:16:34,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0121
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:46:07,196,6,912,1897,0.008,9.0,1,100,0220,2018:04:19 10:46:07,2018:04:19 10:46:07,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,14,IMG_0406
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:59:51,196,6,912,1977,0.00625,13.0,1,200,0220,2017:10:10 09:59:51,2017:10:10 09:59:51,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,8,7256_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:11:32,196,6,912,1943,0.008,9.0,1,100,0220,2018:04:19 12:11:32,2018:04:19 12:11:32,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,22,IMG_0569
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:52:43,196,6,912,1866,0.008,9.0,1,100,0220,2018:04:23 10:52:43,2018:04:23 10:52:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_1161
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:20:54,196,6,912,2137,0.00625,14.0,1,100,0220,2019:01:23 09:20:54,2019:01:23 09:20:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_0145
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:33:40,196,6,912,1784,0.00625,13.0,1,200,0220,2017:10:10 09:33:40,2017:10:10 09:33:40,7.375,7.375,0.0,0.0,5,56.0,5184,3456,2,1,0,22,8861_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:48:43,196,6,912,1864,0.008,9.0,1,100,0220,2018:04:23 10:48:43,2018:04:23 10:48:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_1142
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:11:03,196,6,912,2256,0.00625,14.0,1,100,0220,2019:01:23 09:11:03,2019:01:23 09:11:03,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_0093
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:04:52,196,6,912,1692,0.008,9.0,1,100,0220,2018:04:20 10:04:52,2018:04:20 10:04:52,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,9,IMG_0702
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:17:57,196,6,912,1886,0.008,9.0,1,100,0220,2018:04:19 10:17:57,2018:04:19 10:17:57,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,19,IMG_0328
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:36:09,196,6,912,2022,0.00625,14.0,1,100,0220,2019:01:22 11:36:09,2019:01:22 11:36:09,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_0039
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:27:35,196,6,912,1975,0.008,9.0,1,100,0220,2018:04:19 10:27:35,2018:04:19 10:27:35,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0357
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:45:15,196,6,912,1950,0.00625,10.0,1,100,0220,2017:06:21 09:45:15,2017:06:21 09:45:15,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,10,8761
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:40:14,196,6,912,1751,0.008,9.0,1,100,0220,2018:04:20 10:40:14,2018:04:20 10:40:14,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0763
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:58:15,196,6,912,1765,0.008,9.0,1,100,0220,2018:04:23 10:58:15,2018:04:23 10:58:15,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_1181
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:37:08,196,6,912,2000,0.00625,13.0,1,200,0220,2017:10:09 14:37:08,2017:10:09 14:37:08,7.375,7.375,0.0,0.0,5,65.0,5184,3456,2,1,0,23,6443
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:14:38,196,6,912,2204,0.00625,14.0,1,100,0220,2019:01:22 10:14:38,2019:01:22 10:14:38,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9684
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:37:47,196,6,912,1870,0.008,9.0,1,100,0220,2018:04:19 11:37:47,2018:04:19 11:37:47,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,15,IMG_0467
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:48:29,196,6,912,2215,0.00625,14.0,1,100,0220,2019:01:22 09:48:29,2019:01:22 09:48:29,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9577
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:16:04,196,6,912,2314,0.00625,14.0,1,100,0220,2019:01:22 10:16:04,2019:01:22 10:16:04,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9691
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:06:05,196,6,912,2238,0.00625,9.0,1,100,0220,2019:02:01 15:06:05,2019:02:01 15:06:05,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,21,6671_2_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:10:14,196,6,912,2219,0.00625,14.0,1,100,0220,2019:01:22 11:10:14,2019:01:22 11:10:14,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,24,IMG_9922
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:58:37,196,6,912,2036,0.00625,14.0,1,100,0220,2019:01:22 09:58:37,2019:01:22 09:58:37,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,33,IMG_9612
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:22:55,196,6,912,1992,0.00625,14.0,1,100,0220,2019:01:22 11:22:55,2019:01:22 11:22:55,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9970
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:54:45,196,6,912,2493,0.00625,9.0,1,100,0220,2019:02:01 14:54:45,2019:02:01 14:54:45,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,17,6835_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:28:17,196,6,912,2220,0.00625,14.0,1,100,0220,2019:01:22 10:28:17,2019:01:22 10:28:17,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9743
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:18:37,196,6,912,2158,0.00625,14.0,1,100,0220,2019:01:23 09:18:37,2019:01:23 09:18:37,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0131
